order_id,customer_id,store_id,rider_id,product_id,order_date,order_time,quantity,unit_price,total_amount,promised_delivery_mins,actual_delivery_mins,order_status,is_stockout,payment_method,is_late_delivery
ORD011978,CUST1362,STR030,RDR238,PRD012,2025-06-04,21:18:11,3,38.12,114.36,10,-5,Delivered,1,Card,0
ORD011979,CUST4662,STR011,RDR445,PRD025,2025-11-13,07:02:18,1,83.55,83.55,10,11,Delivered,0,Card,1
ORD011980,CUST3562,STR007,RDR424,PRD028,2025-06-09,22:11:16,1,90.33,90.33,10,8,Delivered,0,Card,0
ORD011981,CUST3330,STR005,,PRD023,2025-10-07,09:22:28,1,98.48,98.48,10,12,Returned,0,UPI,1
ORD011982,CUST0691,STR008,RDR429,PRD015,2026-02-24,20:05:05,5,31.95,159.75,10,10,Delivered,0,Card,0
ORD011983,CUST0891,STR008,RDR430,PRD003,2026-03-20,08:39:09,5,147.17,735.85,10,15,Delivered,0,COD,1
ORD011984,CUST1724,STR001,RDR205,PRD002,2025-08-11,19:50:34,5,39.96,199.8,10,15,Delivered,0,Card,1
ORD011985,CUST1339,STR006,RDR286,PRD033,2025-08-02,19:54:01,1,346.12,346.12,10,23,Cancelled,0,COD,1
ORD011986,CUST0015,STR014,RDR148,PRD024,2026-04-12,13:46:50,1,170.15,170.15,10,17,Delivered,0,UPI,1
ORD011987,CUST3970,STR017,RDR115,PRD015,2025-11-22,16:19:34,1,31.95,31.95,10,34,Delivered,0,UPI,1
ORD011988,CUST1199,STR027,RDR045,PRD011,2025-09-18,08:52:35,1,37.93,37.93,10,26,Delivered,1,Card,1
ORD003100,CUST2314,STR018,RDR436,PRD019,2025-07-23,09:37:12,1,238.28,238.28,10,8,Delivered,0,Wallet,0
ORD011990,CUST0237,STR016,RDR249,PRD017,2025-08-26,20:33:39,1,237.61,237.61,10,10,Delivered,0,UPI,0
ORD011991,CUST1925,STR016,RDR402,PRD031,2025-07-21,07:24:19,3,188.39,565.17,10,33,Delivered,0,Wallet,1
ORD011544,CUST0993,STR022,RDR218,PRD035,2025-09-06,18:54:43,5,171.72,858.6,10,9,Delivered,0,UPI,0
ORD011993,CUST0489,STR027,RDR464,PRD037,2026-02-22,08:52:41,2,490.51,981.02,10,8,Delivered,1,UPI,0
ORD011994,CUST1415,STR022,RDR092,PRD032,2026-04-12,10:45:19,3,141.19,423.57,10,120,Delivered,1,COD,1
ORD011995,CUST1772,STR011,RDR324,PRD008,2026-05-29,18:54:18,3,117.13,351.39,10,25,Delivered,0,UPI,1
ORD011996,CUST0900,STR011,RDR224,PRD009,2025-07-30,22:30:56,3,226.47,679.41,10,9,Delivered,0,COD,0
ORD011997,CUST0955,STR005,RDR271,PRD030,2026-02-21,10:34:34,3,34.77,104.31,10,9,Returned,1,Card,0
ORD011998,CUST0595,STR020,RDR038,PRD024,2025-06-13,19:20:28,1,170.15,170.15,10,8,Delivered,0,UPI,0
ORD011999,CUST3053,STR007,RDR043,PRD024,2026-01-02,21:00:15,2,170.15,340.3,10,40,Delivered,1,Card,1
ORD012000,CUST1552,STR024,RDR167,PRD008,2025-06-23,15:06:23,5,117.13,585.65,10,20,Delivered,0,Wallet,1
ORD012001,CUST0100,STR015,RDR483,PRD012,2026-05-30,09:52:37,1,38.12,38.12,10,29,Delivered,0,Card,1
ORD012002,CUST0716,STR015,RDR311,PRD025,2026-04-26,10:36:30,1,83.55,83.55,10,9,Delivered,0,UPI,0
ORD012003,CUST1463,STR023,RDR449,PRD023,2025-06-05,07:48:54,1,98.48,98.48,10,10,Delivered,1,COD,0
ORD012004,CUST2590,STR022,RDR409,PRD033,2025-08-09,07:29:38,4,346.12,1384.48,10,9,Cancelled,0,COD,0
ORD012005,CUST3188,STR026,,PRD003,2025-07-22,16:32:42,2,147.17,294.34,10,8,Delivered,0,UPI,0
ORD012006,CUST1964,STR002,RDR020,PRD037,2025-07-06,08:02:27,4,490.51,1962.04,10,20,Delivered,0,Card,1
ORD012007,CUST0827,STR019,RDR170,PRD012,2026-03-06,07:53:02,4,38.12,152.48,10,16,Delivered,1,COD,1
ORD012008,CUST4913,STR007,RDR474,PRD029,2026-03-19,22:22:05,1,59.97,59.97,10,10,Delivered,0,Card,0
ORD012009,CUST1934,STR001,RDR481,PRD024,2025-10-10,15:53:55,4,170.15,680.6,10,10,Delivered,0,UPI,0
ORD012010,CUST3271,STR008,RDR225,PRD015,2026-04-11,18:36:21,5,31.95,159.75,10,10,Delivered,0,Wallet,0
ORD012011,CUST4852,STR018,RDR146,PRD034,2025-06-12,15:49:20,1,250.91,250.91,10,10,Delivered,0,UPI,0
ORD012012,CUST0825,STR030,RDR467,PRD005,2025-10-07,07:50:11,4,91.22,364.88,10,8,Returned,0,Wallet,0
ORD012013,CUST0889,STR030,RDR270,PRD012,2025-10-07,16:11:17,2,38.12,76.24,10,10,Delivered,0,UPI,0
ORD012014,CUST1723,STR013,RDR034,PRD019,2026-04-16,07:27:27,3,238.28,714.84,10,37,Delivered,0,COD,1
ORD012015,CUST0072,STR001,RDR140,PRD038,2026-01-05,11:55:51,5,163.26,816.3,10,10,Delivered,0,UPI,0
ORD012016,CUST3433,STR004,RDR418,PRD014,2026-02-04,21:33:28,3,69.5,208.5,10,10,Delivered,0,UPI,0
ORD012017,CUST3053,STR006,RDR245,PRD015,2026-03-07,07:13:03,5,31.95,159.75,10,20,Delivered,0,UPI,1
ORD012018,CUST4994,STR026,RDR293,PRD001,2025-10-01,21:13:44,3,69.79,209.37,10,22,Delivered,1,Wallet,1
ORD012019,CUST4848,STR022,RDR497,PRD036,2025-06-16,06:58:20,2,638.68,1277.36,10,9,Delivered,0,Wallet,0
ORD012020,CUST3840,STR013,RDR358,PRD006,2026-03-19,13:55:18,4,266.42,1065.68,10,11,Delivered,1,Wallet,1
ORD012021,CUST1923,STR014,RDR005,PRD033,2026-02-01,20:52:23,4,346.12,1384.48,10,18,Cancelled,0,COD,1
ORD012022,CUST1868,STR019,RDR046,PRD009,2025-08-12,21:53:01,5,226.47,1132.35,10,9,Delivered,0,Card,0
ORD012023,CUST0428,STR010,RDR220,PRD033,2025-07-16,20:34:50,5,346.12,1730.6,10,8,Delivered,0,UPI,0
ORD012024,CUST1433,STR018,RDR482,PRD027,2026-03-30,21:18:59,1,76.58,76.58,10,12,Delivered,0,Card,1
ORD012025,CUST0597,STR006,RDR190,PRD021,2026-03-23,19:32:10,3,192.65,577.95,10,10,Delivered,0,COD,0
ORD012026,CUST0889,STR011,RDR312,PRD018,2025-06-29,19:28:03,2,152.02,304.04,10,45,Delivered,0,UPI,1
ORD012027,CUST0989,STR005,RDR309,PRD037,2026-02-01,08:14:05,5,490.51,2452.55,10,42,Delivered,1,COD,1
ORD012028,CUST1461,STR004,RDR389,PRD007,2025-12-29,20:44:22,3,267.09,801.27,10,39,Delivered,0,UPI,1
ORD012029,CUST3207,STR009,RDR206,PRD003,2025-09-10,22:47:49,1,147.17,147.17,10,9,Delivered,0,UPI,0
ORD012030,CUST2160,STR003,RDR483,PRD012,2025-09-19,06:00:20,3,38.12,114.36,10,15,Delivered,0,COD,1
ORD012031,CUST1819,STR016,RDR448,PRD033,2026-01-18,08:09:41,2,346.12,692.24,10,10,Returned,1,UPI,0
ORD012032,CUST1407,STR017,RDR240,PRD028,2026-01-05,15:52:49,3,90.33,270.99,10,37,Delivered,0,Wallet,1
ORD012033,CUST0034,STR017,RDR141,PRD008,2025-12-15,07:36:11,4,117.13,468.52,10,13,Delivered,0,Card,1
ORD012034,CUST3597,STR029,RDR025,PRD017,2025-09-20,12:52:41,5,237.61,1188.05,10,16,Delivered,0,Card,1
ORD012035,CUST3902,STR024,RDR156,PRD009,2026-04-12,10:03:12,2,226.47,452.94,10,8,Delivered,1,COD,0
ORD012036,CUST4774,STR004,RDR473,PRD014,2026-03-24,13:09:46,3,69.5,208.5,10,8,Delivered,0,UPI,0
ORD012037,CUST3491,STR005,RDR013,PRD010,2025-06-25,08:37:36,3,275.23,825.69,10,9,Delivered,0,Card,0
ORD012038,CUST1193,STR003,RDR071,PRD036,2026-03-03,20:39:02,4,638.68,2554.72,10,33,Delivered,1,UPI,1
ORD012039,CUST2797,STR028,RDR390,PRD032,2025-10-26,19:38:55,5,141.19,705.95,10,19,Delivered,0,Wallet,1
ORD012040,CUST4214,STR020,RDR171,PRD007,2025-12-07,19:52:40,1,267.09,267.09,10,10,Cancelled,1,UPI,0
ORD012041,CUST0337,STR016,RDR085,PRD017,2025-11-07,19:58:20,3,237.61,712.83,10,16,Delivered,1,UPI,1
ORD012042,CUST3794,STR011,RDR415,PRD011,2026-05-06,21:13:20,3,37.93,113.79,10,14,Delivered,0,Card,1
ORD012043,CUST1795,STR019,RDR329,PRD015,2026-02-10,16:48:17,5,31.95,159.75,10,24,Delivered,0,UPI,1
ORD012044,CUST0993,STR017,RDR136,PRD013,2025-12-07,21:07:59,1,84.94,84.94,10,16,Delivered,1,UPI,1
ORD012045,CUST3953,STR017,RDR340,PRD012,2025-09-25,07:25:16,2,38.12,76.24,10,16,Delivered,0,Card,1
ORD012046,CUST3117,STR027,RDR026,PRD023,2026-06-03,19:50:08,5,98.48,492.4,10,8,Delivered,1,Wallet,0
ORD012047,CUST1262,STR001,RDR149,PRD016,2025-12-12,08:13:15,5,40.49,202.45,10,9,Delivered,0,UPI,0
ORD012048,CUST4408,STR002,RDR011,PRD014,2025-12-06,08:55:26,2,69.5,139.0,10,9,Delivered,0,Card,0
ORD012049,CUST1293,STR024,RDR123,PRD033,2025-09-16,22:20:59,2,346.12,692.24,10,8,Cancelled,0,Card,0
ORD012050,CUST1696,STR027,RDR049,PRD023,2026-03-29,12:13:14,2,98.48,196.96,10,13,Delivered,0,COD,1
ORD012051,CUST4803,STR028,RDR429,PRD019,2026-01-13,21:57:36,1,238.28,238.28,10,43,Delivered,1,UPI,1
ORD012052,CUST3266,STR016,RDR334,PRD012,2026-02-25,15:46:39,1,38.12,38.12,10,8,Delivered,0,Card,0
ORD012053,CUST4858,STR027,RDR461,PRD028,2025-09-07,18:10:53,5,90.33,451.65,10,11,Delivered,1,Card,1
ORD012054,CUST2683,STR014,RDR188,PRD037,2026-03-14,10:02:04,4,490.51,1962.04,10,12,Delivered,1,UPI,1
ORD012055,CUST2188,STR030,RDR071,PRD017,2025-08-08,14:49:08,4,237.61,950.44,10,10,Delivered,0,Card,0
ORD012056,CUST0920,STR006,RDR038,PRD023,2025-11-24,19:51:52,2,98.48,196.96,10,39,Delivered,0,COD,1
ORD012057,CUST1761,STR026,RDR116,PRD026,2025-09-18,06:47:57,3,48.41,145.23,10,8,Delivered,0,UPI,0
ORD012058,CUST2985,STR023,RDR366,PRD004,2025-11-18,13:49:29,5,101.73,508.65,10,11,Delivered,0,COD,1
ORD012059,CUST4253,STR029,RDR318,PRD031,2025-12-28,13:32:49,2,188.39,376.78,10,10,Delivered,0,COD,0
ORD012060,CUST0013,STR003,,PRD026,2026-03-06,12:35:11,4,48.41,193.64,10,10,Delivered,0,Wallet,0
ORD012061,CUST4775,STR006,RDR142,PRD038,2026-02-20,06:53:30,3,163.26,489.78,10,14,Delivered,1,Card,1
ORD012062,CUST2154,STR022,RDR012,PRD009,2026-02-13,17:11:00,4,226.47,905.88,10,8,Delivered,1,UPI,0
ORD012063,CUST2108,STR023,RDR166,PRD013,2025-12-02,15:54:07,1,84.94,84.94,10,13,Returned,0,Wallet,1
ORD012064,CUST2725,STR030,RDR027,PRD018,2025-07-04,09:00:42,3,152.02,456.06,10,13,Delivered,0,UPI,1
ORD001666,CUST3606,STR021,RDR269,PRD006,2025-07-22,09:13:03,1,266.42,266.42,10,13,Delivered,0,UPI,1
ORD012066,CUST0863,STR019,RDR218,PRD027,2025-11-10,21:18:18,5,76.58,382.9,10,-1,Delivered,1,UPI,0
ORD012067,CUST0020,STR023,RDR393,PRD023,2025-10-20,18:30:33,1,98.48,98.48,10,12,Delivered,0,COD,1
ORD012068,CUST0098,STR003,RDR446,PRD018,2026-02-23,18:47:57,3,152.02,456.06,10,20,Delivered,1,COD,1
ORD010896,CUST1443,STR019,RDR437,PRD026,2026-02-21,14:31:47,3,48.41,145.23,10,31,Delivered,0,COD,1
ORD012070,CUST1416,STR017,RDR059,PRD012,2025-07-29,14:47:04,2,38.12,76.24,10,9,Returned,0,UPI,0
ORD012071,CUST3762,STR026,RDR008,PRD010,2025-07-05,12:52:33,2,275.23,550.46,10,17,Delivered,0,Wallet,1
ORD012072,CUST4259,STR006,RDR095,PRD028,2026-01-06,10:04:49,5,90.33,451.65,10,8,Delivered,1,Wallet,0
ORD002117,CUST2086,STR029,RDR005,PRD006,2025-08-18,19:43:49,1,266.42,266.42,10,12,Delivered,0,UPI,1
ORD012074,CUST1114,STR012,RDR251,PRD037,2025-07-26,13:10:36,5,490.51,2452.55,10,12,Delivered,0,UPI,1
ORD012075,CUST0906,STR008,RDR173,PRD029,2025-12-31,11:01:31,4,59.97,239.88,10,15,Cancelled,0,Card,1
ORD012076,CUST4106,STR027,RDR200,PRD006,2026-01-20,08:59:58,2,266.42,532.84,10,10,Cancelled,0,UPI,0
ORD012077,CUST4107,STR023,RDR244,PRD039,2025-06-28,19:02:34,5,544.0,2720.0,10,10,Delivered,0,UPI,0
ORD012078,CUST2348,STR027,RDR237,PRD007,2025-11-19,08:19:00,1,267.09,267.09,10,16,Delivered,0,Card,1
ORD012079,CUST2396,STR023,RDR065,PRD035,2025-12-15,14:35:05,1,171.72,171.72,10,8,Delivered,0,Card,0
ORD012080,CUST2492,STR028,RDR313,PRD007,2026-02-03,08:50:46,1,267.09,267.09,10,37,Delivered,1,UPI,1
ORD012081,CUST4795,STR023,RDR346,PRD009,2025-09-01,06:13:00,5,226.47,1132.35,10,9,Delivered,0,UPI,0
ORD012082,CUST1123,STR001,RDR126,PRD029,2025-11-12,18:34:40,5,59.97,299.85,10,9,Returned,0,Wallet,0
ORD012083,CUST2923,STR005,RDR318,PRD002,2025-08-20,21:48:09,1,39.96,39.96,10,42,Delivered,0,UPI,1
ORD012084,CUST1519,STR024,,PRD027,2026-03-01,10:45:08,3,76.58,229.74,10,23,Delivered,0,UPI,1
ORD012085,CUST0902,STR003,RDR473,PRD017,2026-03-03,10:45:28,3,237.61,712.83,10,9,Delivered,1,UPI,0
ORD012086,CUST4521,STR019,RDR468,PRD036,2025-10-30,21:01:27,5,638.68,3193.4,10,30,Delivered,0,Card,1
ORD012087,CUST4618,STR007,RDR373,PRD021,2025-11-21,19:04:01,5,192.65,963.25,10,15,Delivered,0,UPI,1
ORD012088,CUST0917,STR010,RDR208,PRD024,2025-10-03,07:08:12,1,170.15,170.15,10,20,Cancelled,0,UPI,1
ORD012089,CUST3383,STR006,RDR277,PRD026,2025-10-18,13:42:10,1,48.41,48.41,10,18,Delivered,1,UPI,1
ORD012090,CUST1117,STR016,RDR351,PRD035,2025-07-11,08:38:47,2,171.72,343.44,10,18,Delivered,0,UPI,1
ORD012091,CUST3252,STR022,RDR245,PRD017,2025-07-06,13:14:03,4,237.61,950.44,10,8,Delivered,0,UPI,0
ORD012092,CUST4110,STR028,RDR460,PRD027,2025-06-11,13:35:24,3,76.58,229.74,10,14,Delivered,0,COD,1
ORD012093,CUST3533,STR017,,PRD025,2025-11-26,10:38:01,2,83.55,167.1,10,8,Delivered,0,Card,0
ORD012094,CUST0314,STR021,RDR399,PRD007,2026-03-30,19:11:15,3,267.09,801.27,10,11,Delivered,0,Card,1
ORD012095,CUST1418,STR029,RDR473,PRD022,2026-03-12,21:58:32,5,293.75,1468.75,10,15,Delivered,1,Card,1
ORD012096,CUST3904,STR025,RDR259,PRD035,2026-04-19,10:32:10,4,171.72,686.88,10,18,Delivered,0,UPI,1
ORD012097,CUST0145,STR015,RDR175,PRD009,2025-11-07,19:26:34,4,226.47,905.88,10,19,Delivered,1,Wallet,1
ORD012098,CUST2377,STR022,RDR207,PRD027,2025-11-14,14:32:39,4,76.58,306.32,10,9,Delivered,0,Wallet,0
ORD012099,CUST4489,STR001,RDR205,PRD022,2025-11-02,20:41:36,4,293.75,1175.0,10,10,Delivered,0,Card,0
ORD012100,CUST3425,STR013,RDR100,PRD011,2026-04-01,18:36:36,4,37.93,151.72,10,19,Delivered,0,Wallet,1
ORD011306,CUST1679,STR014,RDR404,PRD018,2026-01-31,07:59:18,4,152.02,608.08,10,33,Delivered,0,UPI,1
ORD012102,CUST1411,STR002,RDR367,PRD006,2025-12-14,18:54:17,2,266.42,532.84,10,27,Delivered,0,UPI,1
ORD012103,CUST0736,STR023,RDR459,PRD035,2025-08-30,07:30:16,1,171.72,171.72,10,8,Delivered,0,Wallet,0
ORD012104,CUST3380,STR001,RDR368,PRD020,2025-07-26,21:05:54,4,109.11,436.44,10,26,Returned,0,UPI,1
ORD012105,CUST4039,STR025,RDR028,PRD013,2025-08-18,21:03:22,1,84.94,84.94,10,14,Delivered,0,COD,1
ORD012106,CUST0316,STR015,RDR479,PRD001,2026-04-01,18:01:32,1,69.79,69.79,10,0,Cancelled,0,UPI,0
ORD012107,CUST3421,STR014,RDR131,PRD033,2026-06-02,18:23:34,1,346.12,346.12,10,8,Delivered,0,Card,0
ORD012108,CUST4618,STR013,RDR189,PRD006,2026-01-09,10:08:43,5,266.42,1332.1,10,17,Delivered,0,UPI,1
ORD012109,CUST4339,STR004,RDR263,PRD003,2026-03-28,07:20:38,5,147.17,735.85,10,14,Delivered,1,COD,1
ORD012110,CUST0626,STR012,,PRD037,2025-09-28,06:00:53,5,490.51,2452.55,10,8,Delivered,0,UPI,0
ORD012111,CUST3936,STR015,RDR434,PRD039,2026-02-15,09:47:08,3,544.0,1632.0,10,40,Delivered,0,UPI,1
ORD012112,CUST2977,STR016,RDR228,PRD033,2026-04-05,21:15:17,1,346.12,346.12,10,39,Delivered,0,UPI,1
ORD012113,CUST0002,STR010,RDR117,PRD005,2026-04-20,06:05:55,5,91.22,456.1,10,15,Cancelled,0,UPI,1
ORD012114,CUST2222,STR015,RDR045,PRD033,2026-05-23,10:54:25,4,346.12,1384.48,10,18,Cancelled,1,UPI,1
ORD007708,CUST3405,STR016,RDR060,PRD021,2026-02-21,08:31:42,5,192.65,963.25,10,12,Delivered,1,UPI,1
ORD012116,CUST1239,STR002,RDR500,PRD014,2026-04-19,21:59:09,1,69.5,69.5,10,16,Delivered,0,UPI,1
ORD012117,CUST0253,STR024,RDR112,PRD022,2026-02-24,10:32:27,3,293.75,881.25,10,19,Delivered,1,UPI,1
ORD012118,CUST2458,STR006,RDR093,PRD021,2026-03-23,08:58:16,5,192.65,963.25,10,13,Delivered,0,Card,1
ORD012119,CUST1016,STR010,RDR133,PRD008,2025-12-25,10:30:59,2,117.13,234.26,10,16,Delivered,1,Card,1
ORD012120,CUST0929,STR024,RDR316,PRD001,2025-10-06,18:14:32,3,69.79,209.37,10,18,Delivered,0,Wallet,1
ORD012121,CUST1195,STR001,RDR076,PRD028,2025-10-12,07:58:05,1,90.33,90.33,10,17,Delivered,0,UPI,1
ORD012122,CUST1162,STR019,RDR402,PRD005,2025-06-09,09:00:12,3,91.22,273.66,10,14,Delivered,1,Card,1
ORD012123,CUST2660,STR019,RDR100,PRD028,2026-03-29,11:46:54,1,90.33,90.33,10,11,Delivered,1,Wallet,1
ORD012124,CUST0326,STR024,RDR284,PRD004,2025-08-11,18:20:52,4,101.73,406.92,10,17,Delivered,0,Card,1
ORD012125,CUST0426,STR027,RDR200,PRD016,2026-04-07,10:35:20,4,40.49,161.96,10,26,Delivered,0,UPI,1
ORD012126,CUST4477,STR019,RDR333,PRD039,2026-04-21,10:32:22,1,544.0,544.0,10,9,Delivered,0,COD,0
ORD012127,CUST4157,STR014,RDR054,PRD003,2026-03-21,15:02:24,5,147.17,735.85,10,10,Delivered,0,UPI,0
ORD012128,CUST4807,STR005,RDR169,PRD010,2025-09-09,21:14:15,2,275.23,550.46,10,17,Returned,1,UPI,1
ORD012129,CUST2089,STR030,RDR329,PRD033,2026-05-03,18:12:50,4,346.12,1384.48,10,8,Delivered,0,COD,0
ORD012130,CUST1352,STR011,RDR238,PRD018,2025-08-24,08:33:33,2,152.02,304.04,10,13,Delivered,0,Card,1
ORD012131,CUST0319,STR015,,PRD030,2026-03-07,08:57:05,2,34.77,69.54,10,9,Delivered,0,UPI,0
ORD012132,CUST1437,STR015,RDR315,PRD023,2025-10-27,17:30:40,2,98.48,196.96,10,10,Delivered,0,COD,0
ORD012133,CUST0552,STR024,RDR059,PRD024,2026-05-19,18:31:21,3,170.15,510.45,10,13,Delivered,0,UPI,1
ORD012134,CUST3921,STR003,RDR096,PRD001,2025-12-22,06:09:58,5,69.79,348.95,10,9,Delivered,0,UPI,0
ORD012135,CUST4168,STR011,RDR384,PRD026,2025-11-13,19:38:05,1,48.41,48.41,10,14,Delivered,0,UPI,1
ORD012136,CUST4457,STR010,RDR195,PRD004,2025-10-12,21:30:22,1,101.73,101.73,10,15,Delivered,0,UPI,1
ORD012137,CUST0581,STR008,RDR160,PRD011,2025-06-20,09:27:22,5,37.93,189.65,10,11,Delivered,0,Card,1
ORD012138,CUST1139,STR014,RDR335,PRD039,2025-06-27,22:58:06,1,544.0,544.0,10,10,Delivered,0,UPI,0
ORD012139,CUST1258,STR014,RDR196,PRD021,2026-04-28,06:46:33,4,192.65,770.6,10,32,Delivered,0,UPI,1
ORD012140,CUST2852,STR010,RDR159,PRD016,2026-03-08,22:06:43,3,40.49,121.47,10,10,Delivered,0,Wallet,0
ORD012141,CUST2455,STR014,RDR375,PRD027,2025-07-26,13:12:45,3,76.58,229.74,10,9,Delivered,0,Card,0
ORD012142,CUST1627,STR011,RDR169,PRD032,2025-10-07,11:45:43,5,141.19,705.95,10,8,Delivered,0,COD,0
ORD012143,CUST2018,STR007,,PRD016,2025-10-21,06:53:14,3,40.49,121.47,10,10,Delivered,0,Card,0
ORD012144,CUST0599,STR006,RDR357,PRD023,2025-09-09,20:46:24,5,98.48,492.4,10,15,Delivered,0,UPI,1
ORD012145,CUST4249,STR014,RDR468,PRD014,2026-02-12,21:36:56,4,69.5,278.0,10,26,Delivered,1,UPI,1
ORD012146,CUST2821,STR020,RDR061,PRD030,2026-01-13,16:43:35,4,34.77,139.08,10,9,Delivered,0,Card,0
ORD012147,CUST2735,STR001,RDR443,PRD010,2025-07-18,14:10:36,1,275.23,275.23,10,10,Delivered,0,Card,0
ORD012148,CUST0715,STR024,RDR426,PRD002,2025-10-01,09:31:03,4,39.96,159.84,10,16,Delivered,1,Card,1
ORD012149,CUST1164,STR028,RDR265,PRD024,2026-05-22,14:10:25,5,170.15,850.75,10,13,Delivered,0,UPI,1
ORD012150,CUST1903,STR030,RDR454,PRD019,2026-01-18,19:41:16,1,238.28,238.28,10,11,Delivered,1,UPI,1
ORD012151,CUST3504,STR014,RDR056,PRD025,2025-12-30,15:59:23,5,83.55,417.75,10,8,Delivered,0,UPI,0
ORD012152,CUST0281,STR013,RDR454,PRD039,2026-06-03,14:42:39,1,544.0,544.0,10,17,Delivered,1,UPI,1
ORD012153,CUST1837,STR026,RDR175,PRD032,2025-06-23,20:13:39,5,141.19,705.95,10,9,Delivered,0,Card,0
ORD012154,CUST0658,STR024,RDR140,PRD029,2026-02-24,09:50:06,5,59.97,299.85,10,9,Delivered,0,UPI,0
ORD012155,CUST3453,STR006,RDR009,PRD011,2025-08-26,18:00:41,1,37.93,37.93,10,39,Delivered,0,Card,1
ORD012156,CUST4073,STR006,RDR061,PRD030,2025-06-24,14:30:12,1,34.77,34.77,10,9,Delivered,0,Wallet,0
ORD010936,CUST1282,STR008,RDR096,PRD036,2025-12-10,07:00:02,1,638.68,638.68,10,12,Delivered,0,UPI,1
ORD012158,CUST1044,STR022,RDR100,PRD007,2025-12-17,20:06:56,3,267.09,801.27,10,29,Cancelled,0,UPI,1
ORD001610,CUST2218,STR001,RDR100,PRD018,2025-11-28,10:29:19,2,152.02,304.04,10,24,Delivered,1,UPI,1
ORD012160,CUST3016,STR006,RDR036,PRD017,2026-04-02,19:25:47,1,237.61,237.61,10,10,Delivered,1,UPI,0
ORD012161,CUST3282,STR014,RDR178,PRD022,2025-12-03,13:38:20,2,293.75,587.5,10,9,Delivered,0,UPI,0
ORD012162,CUST4492,STR006,,PRD016,2025-10-19,18:09:40,3,40.49,121.47,10,9,Delivered,0,COD,0
ORD012163,CUST1756,STR024,RDR085,PRD022,2025-11-02,09:24:14,5,293.75,1468.75,10,10,Cancelled,0,Card,0
ORD012164,CUST4409,STR005,RDR448,PRD005,2026-05-06,20:32:48,1,91.22,91.22,10,21,Delivered,0,Card,1
ORD012165,CUST0068,STR011,RDR065,PRD004,2025-09-23,20:24:35,3,101.73,305.19,10,120,Delivered,1,Card,1
ORD012166,CUST2971,STR003,RDR455,PRD004,2025-08-15,21:50:20,5,101.73,508.65,10,24,Delivered,1,UPI,1
ORD012167,CUST3920,STR015,RDR160,PRD027,2026-02-10,09:20:33,3,76.58,229.74,10,9,Delivered,0,COD,0
ORD012168,CUST1606,STR028,RDR007,PRD023,2025-07-26,18:45:25,1,98.48,98.48,10,38,Cancelled,0,UPI,1
ORD012169,CUST3391,STR027,RDR423,PRD015,2026-04-15,20:40:45,3,31.95,95.85,10,10,Delivered,1,Card,0
ORD012170,CUST1852,STR002,RDR076,PRD004,2025-08-13,18:06:05,5,101.73,508.65,10,17,Delivered,1,Card,1
ORD009899,CUST1971,STR026,RDR238,PRD011,2025-07-08,18:56:10,4,37.93,151.72,10,8,Delivered,0,UPI,0
ORD012172,CUST3195,STR025,RDR172,PRD003,2026-04-18,09:45:21,1,147.17,147.17,10,9,Delivered,0,UPI,0
ORD012173,CUST3618,STR011,RDR283,PRD013,2026-03-02,14:20:13,4,84.94,339.76,10,10,Delivered,0,UPI,0
ORD012174,CUST1400,STR021,RDR406,PRD001,2025-12-05,21:12:53,1,69.79,69.79,10,18,Delivered,1,Wallet,1
ORD012175,CUST3433,STR013,RDR242,PRD034,2025-09-16,10:17:06,5,250.91,1254.55,10,44,Cancelled,0,Card,1
ORD012176,CUST0995,STR001,RDR239,PRD023,2025-07-21,20:18:45,4,98.48,393.92,10,20,Delivered,0,Wallet,1
ORD012177,CUST4001,STR019,RDR135,PRD005,2025-09-07,16:41:27,3,91.22,273.66,10,9,Delivered,0,Card,0
ORD012178,CUST1165,STR001,RDR151,PRD033,2025-07-16,21:06:09,1,346.12,346.12,10,17,Delivered,0,COD,1
ORD012179,CUST0548,STR020,RDR342,PRD025,2026-03-21,14:25:47,1,83.55,83.55,10,8,Delivered,0,UPI,0
ORD012180,CUST0560,STR016,RDR295,PRD032,2026-05-23,07:22:32,2,141.19,282.38,10,9,Delivered,0,UPI,0
ORD012181,CUST1937,STR024,RDR334,PRD001,2025-06-23,20:23:52,1,69.79,69.79,10,17,Delivered,0,UPI,1
ORD012182,CUST4677,STR030,RDR001,PRD025,2026-04-28,21:54:39,4,83.55,334.2,10,36,Delivered,0,Card,1
ORD012183,CUST2610,STR020,RDR381,PRD028,2025-06-18,07:13:32,2,90.33,180.66,10,23,Cancelled,0,COD,1
ORD012184,CUST4027,STR019,RDR406,PRD010,2025-10-04,09:18:42,2,275.23,550.46,10,10,Returned,0,UPI,0
ORD012185,CUST0681,STR028,,PRD036,2025-07-10,19:18:39,1,638.68,638.68,10,19,Delivered,0,Card,1
ORD012186,CUST4561,STR029,RDR029,PRD012,2026-05-15,19:56:28,3,38.12,114.36,10,-1,Cancelled,0,UPI,0
ORD012187,CUST2716,STR026,RDR301,PRD003,2025-12-09,07:43:31,2,147.17,294.34,10,9,Delivered,1,Card,0
ORD012188,CUST4932,STR030,RDR280,PRD011,2026-05-15,10:16:15,2,37.93,75.86,10,18,Returned,1,COD,1
