order_date,store_id,total_orders,total_revenue,avg_delivery_mins,late_deliveries,total_stockouts,cancelled_orders
2025-07-28,STR024,11,4795.96,14.91,5,3,2
2025-07-07,STR004,20,12137.13,13.65,11,2,1
2026-03-28,STR020,6,4581.24,10.0,1,1,0
2026-01-27,STR015,16,8960.98,15.31,8,6,2
2025-07-12,STR015,10,7778.52,12.7,5,0,0
2026-01-30,STR005,18,7857.96,15.89,10,5,3
2026-03-09,STR001,15,8845.38,19.47,10,2,2
2025-12-07,STR020,18,7891.12,18.06,10,7,2
2026-05-04,STR020,12,7559.48,18.08,9,3,1
2026-06-02,STR011,9,8565.79,17.11,7,2,2
2025-12-30,STR004,13,7352.22,18.46,10,3,0
2025-12-06,STR029,9,6130.02,25.0,7,1,0
2026-04-27,STR009,12,5295.04,13.25,5,3,1
2025-11-24,STR024,13,7843.8,17.31,7,3,1
2025-06-11,STR023,10,3023.99,15.3,9,3,2
2025-09-30,STR027,11,8317.18,19.18,10,2,0
2026-02-06,STR009,10,2901.85,14.7,5,3,2
2026-03-31,STR022,14,13610.95,17.14,11,4,2
2026-03-04,STR030,8,4513.8,14.88,6,2,0
2026-03-17,STR003,14,11517.38,15.0,9,2,1
2026-03-06,STR010,16,11314.7,14.75,8,5,2
2025-06-13,STR018,14,11397.07,20.07,10,4,3
2026-02-23,STR017,14,6653.62,21.57,11,2,1
2025-10-29,STR012,9,5487.9,14.56,4,1,1
2026-06-03,STR025,16,8714.42,15.56,10,4,1
2026-03-23,STR027,10,3398.3,19.3,6,4,1
2025-07-31,STR005,9,3821.13,19.44,7,5,0
2025-12-21,STR011,14,8360.44,14.29,10,4,1
2025-07-25,STR022,13,6310.39,12.85,6,0,2
2026-02-17,STR017,10,7183.3,14.5,6,4,0
2025-06-14,STR018,18,6623.53,17.78,9,2,1
2026-01-06,STR016,16,9658.0,14.31,10,3,2
2026-01-18,STR029,16,12882.12,16.25,10,3,3
2026-03-19,STR009,12,4180.14,16.42,6,3,3
2025-11-25,STR010,12,6549.16,18.08,6,3,2
2025-08-13,STR001,14,9946.76,14.5,7,4,2
2025-07-18,STR017,9,5435.73,17.0,6,0,2
2025-07-26,STR003,13,8522.34,18.38,10,4,0
2025-07-21,STR020,13,5323.84,13.08,9,2,2
2026-05-15,STR001,11,6007.32,24.45,10,3,1
2026-03-29,STR026,15,7865.28,14.13,7,4,1
2025-12-13,STR015,20,6934.33,14.55,13,2,1
2026-01-03,STR015,12,5959.41,18.75,9,2,1
2025-12-30,STR029,12,8600.89,15.83,8,5,0
2026-04-05,STR024,15,9337.5,18.13,8,4,0
2025-11-03,STR005,16,7901.06,15.88,11,2,3
2025-11-10,STR006,13,7154.68,19.15,9,2,2
2026-01-29,STR002,13,10023.14,14.31,7,0,1
2025-12-04,STR026,13,4902.62,15.15,7,3,1
2025-07-07,STR007,15,6619.34,14.13,4,4,2
2025-12-27,STR004,9,7291.04,12.11,5,0,3
2025-12-18,STR004,14,10764.65,20.57,9,2,1
2025-12-13,STR013,9,3281.68,9.78,2,2,1
2026-04-30,STR008,18,12247.96,16.5,13,2,1
2025-08-15,STR010,14,7437.07,17.71,9,3,1
2025-11-13,STR017,14,10515.05,15.36,8,4,1
2025-11-15,STR025,15,6775.92,20.33,11,5,1
2025-10-28,STR002,19,9656.15,19.84,13,2,1
2026-03-10,STR024,11,4729.72,11.09,3,0,3
2025-06-15,STR022,10,3268.86,18.7,9,1,1
2025-12-11,STR026,13,3632.07,13.0,7,2,2
2025-11-29,STR015,12,5702.65,15.08,8,2,1
2026-01-25,STR005,12,3796.91,16.75,7,1,1
2025-11-30,STR006,13,2810.97,14.69,7,1,2
2025-11-02,STR002,11,6490.84,15.55,5,2,1
2026-01-19,STR009,12,4846.34,13.33,6,2,1
2025-12-20,STR009,10,5648.09,19.7,8,3,2
2025-06-16,STR029,24,13040.84,17.83,18,7,2
2025-07-11,STR005,10,6025.09,20.3,5,3,2
2026-03-26,STR014,13,5871.28,17.08,8,3,2
2025-12-31,STR013,17,11540.37,17.0,10,1,0
2026-04-13,STR016,16,7744.51,20.0,9,4,2
2025-06-22,STR002,10,2596.61,14.2,6,2,1
2025-07-26,STR021,11,10602.95,21.64,8,2,1
2026-05-14,STR024,9,4410.26,13.67,6,3,0
2025-09-22,STR028,7,2881.42,18.86,5,2,1
2025-08-21,STR020,16,5273.18,15.31,8,2,0
2026-02-16,STR015,12,10722.3,17.92,9,2,0
2025-10-22,STR027,14,5150.58,13.64,7,2,1
2025-07-12,STR009,6,1656.14,15.67,3,5,1
2025-11-27,STR023,20,9466.39,15.35,8,4,1
2025-11-27,STR011,11,5193.28,19.45,7,2,0
2026-04-16,STR005,7,2149.95,14.14,5,1,1
2025-06-19,STR006,11,5438.33,16.82,7,0,0
2025-08-26,STR003,14,9052.99,18.5,10,0,2
2026-05-31,STR026,12,9240.3,11.83,5,3,2
2025-09-25,STR014,11,4862.08,11.45,6,1,1
2026-02-06,STR007,16,9385.54,14.94,9,1,3
2025-10-04,STR016,14,6182.09,13.43,7,5,2
2025-07-31,STR026,14,8496.46,17.36,8,7,2
2026-01-10,STR015,9,3565.73,18.11,7,3,2
2026-05-21,STR029,12,4720.52,14.92,9,2,4
2026-03-30,STR023,7,2615.75,25.0,7,1,0
2026-05-29,STR016,13,8098.82,19.46,7,2,2
2025-07-31,STR009,16,7923.29,18.31,11,6,0
2025-09-20,STR011,11,3076.01,17.55,8,1,2
2025-10-25,STR003,18,8166.38,18.22,15,2,0
2025-10-29,STR021,7,2456.7,13.0,2,0,0
2025-06-11,STR024,14,6901.88,19.0,10,2,0
2025-10-12,STR007,15,8433.81,17.87,8,4,1
2025-06-19,STR009,18,11369.44,21.67,14,1,0
2025-06-18,STR015,14,10314.48,15.29,7,4,2
2025-07-16,STR001,11,5759.68,20.09,7,4,2
2026-01-20,STR013,16,7906.51,15.75,10,3,1
2025-11-04,STR004,11,7549.18,12.82,3,2,0
2025-08-24,STR017,13,10251.99,17.54,8,0,2
2026-05-25,STR013,10,7162.4,17.6,6,3,0
2026-06-02,STR002,16,6099.3,21.19,14,2,2
2025-10-27,STR011,12,7770.24,17.17,8,3,2
2025-08-04,STR011,15,6991.95,17.33,8,2,1
2025-12-21,STR018,9,4535.58,15.78,5,2,0
2026-03-04,STR020,15,10600.18,18.6,10,7,0
2026-05-30,STR008,22,11234.01,17.64,15,3,2
2026-01-07,STR014,12,5750.24,17.67,6,2,1
2025-12-23,STR029,7,5725.36,21.0,5,2,0
2025-06-06,STR013,18,5290.19,16.22,11,4,1
2025-11-02,STR015,11,5839.64,18.18,8,3,0
2026-02-01,STR005,15,10691.64,21.67,10,5,1
2026-02-23,STR006,14,9015.89,24.36,11,6,0
2026-05-30,STR013,15,4222.13,20.47,10,2,2
2026-03-15,STR028,15,7788.85,15.6,10,4,2
2025-09-25,STR021,20,9196.09,16.85,14,3,1
2025-11-18,STR010,13,5892.7,13.77,8,4,0
2025-10-25,STR011,11,3820.25,13.18,6,0,1
2026-02-26,STR026,12,7244.87,15.42,5,6,3
2025-07-01,STR018,17,6767.43,11.82,8,2,2
2025-12-28,STR029,14,5523.31,18.29,8,1,2
2026-03-24,STR009,10,3089.2,10.3,3,2,0
2026-05-08,STR026,12,4928.99,18.58,8,3,0
2025-06-08,STR022,12,6960.68,14.75,7,3,1
2025-12-10,STR008,13,5335.25,13.31,7,3,2
2025-07-06,STR009,15,4494.88,15.0,7,2,2
2026-01-23,STR018,10,4536.51,14.4,6,1,3
2025-09-15,STR014,9,5392.68,14.67,5,1,1
2025-12-09,STR017,15,7554.79,14.87,11,3,2
2025-06-23,STR015,16,10586.12,18.81,10,0,1
2026-04-27,STR020,15,4965.59,12.67,6,4,1
2025-06-06,STR015,15,8141.89,15.87,7,1,1
2025-12-02,STR030,15,6283.67,18.13,10,5,0
2025-09-21,STR005,17,7658.28,19.0,10,0,2
2026-02-05,STR021,11,8761.78,19.09,8,4,1
2026-04-28,STR025,14,10245.91,18.93,11,5,0
2025-06-29,STR019,11,4731.85,20.82,7,3,2
2025-08-12,STR017,18,9623.14,16.28,12,5,1
2026-05-25,STR028,8,2877.47,17.25,7,2,1
2025-06-03,STR026,13,4350.83,16.46,7,3,0
2026-04-19,STR009,17,7764.17,17.94,13,3,1
2026-01-15,STR006,14,10348.79,21.43,10,3,1
2025-07-25,STR007,12,7947.15,13.08,6,2,1
2026-04-10,STR025,15,5923.95,18.2,11,5,0
2026-04-06,STR011,17,9227.63,15.76,10,4,2
2025-06-17,STR019,9,3752.97,13.56,3,2,1
2025-07-24,STR013,12,4179.84,14.58,8,2,2
2026-04-13,STR013,10,7483.33,13.1,6,0,0
2025-10-04,STR018,15,5862.19,15.33,10,2,3
2025-12-09,STR006,12,6460.52,16.33,9,4,3
2025-08-04,STR024,7,1718.58,12.0,4,1,1
2025-08-06,STR030,11,5188.99,16.0,6,2,1
2026-04-26,STR001,6,1959.91,14.67,4,2,1
2026-03-10,STR025,8,6311.73,19.5,6,2,1
2025-08-31,STR027,10,5541.95,17.9,8,2,2
2025-09-18,STR025,9,5490.09,15.44,5,4,1
2025-12-12,STR027,12,5451.61,20.42,8,1,0
2025-06-06,STR012,10,8779.31,23.9,8,0,1
2025-10-24,STR018,10,6097.71,13.9,7,1,0
2025-08-18,STR026,9,6053.42,13.44,4,3,1
2025-12-21,STR024,13,8507.45,15.08,6,2,2
2025-10-26,STR015,9,8026.78,18.67,9,2,0
2025-09-11,STR029,14,6892.8,19.79,10,5,4
2025-08-03,STR018,16,11143.43,16.69,12,1,1
2025-12-30,STR028,13,6697.58,13.69,8,6,0
2026-01-24,STR004,16,12469.63,15.5,9,5,1
2025-09-19,STR019,11,5736.95,14.0,8,2,1
2026-03-29,STR027,11,6547.65,18.27,9,3,0
2025-11-02,STR018,16,11261.91,16.25,9,1,1
2026-05-08,STR011,16,11229.72,16.25,12,5,2
2025-09-22,STR013,14,7024.99,14.29,8,2,2
2025-11-24,STR011,11,6952.63,16.45,9,0,1
2025-06-16,STR008,15,6912.39,17.93,12,2,5
2026-05-18,STR023,7,3597.03,22.86,6,3,1
2026-05-11,STR018,12,5786.31,11.92,4,2,1
2026-04-06,STR014,6,4627.84,15.67,5,2,1
2026-01-03,STR018,18,11652.19,22.61,15,6,2
2025-09-23,STR026,10,4092.95,10.5,4,1,1
2026-01-23,STR011,11,9258.24,16.82,6,2,1
2026-04-03,STR017,10,5684.93,14.8,6,1,1
2025-10-15,STR021,15,8644.13,16.6,10,5,2
2026-03-10,STR001,14,10683.28,15.07,9,4,0
2025-07-29,STR024,7,5348.15,11.86,3,0,1
2026-01-10,STR012,10,2513.16,15.6,7,1,1
2025-07-03,STR012,13,4625.89,18.31,10,2,0
2026-05-17,STR026,8,2074.78,14.75,4,2,0
2026-03-01,STR001,11,8629.66,16.82,8,4,2
2025-07-07,STR026,11,4843.16,17.91,7,3,0
2026-01-07,STR011,10,2388.34,17.3,7,0,0
2025-06-17,STR002,12,5748.77,19.33,10,2,0
2025-12-22,STR010,9,5347.23,19.44,7,1,1
2025-10-28,STR001,14,5226.59,21.93,12,1,0
2025-10-27,STR023,12,8117.04,20.0,9,5,1
2025-07-06,STR005,17,6719.84,18.53,11,2,2
2025-09-30,STR025,13,6330.8,19.23,11,4,2
2025-10-05,STR009,7,3038.29,25.86,5,0,2
2025-10-19,STR027,15,6704.08,18.67,9,4,0
2025-10-25,STR001,12,3867.31,16.17,8,3,1
2026-03-26,STR016,12,3184.43,16.5,7,3,3
2025-07-13,STR004,13,5947.32,11.92,8,3,2
2025-06-17,STR011,7,4383.04,16.71,5,1,1
2026-03-13,STR026,10,8042.24,11.1,4,2,1
2026-03-25,STR014,17,7787.54,13.65,7,3,4
2026-03-18,STR007,11,4230.59,17.0,5,4,2
2025-12-02,STR011,14,4509.17,16.43,11,2,0
2026-04-29,STR007,10,7506.27,17.1,6,2,3
2025-08-08,STR030,10,3750.22,17.0,7,1,1
2025-08-10,STR005,11,5663.05,20.18,7,4,1
2025-07-10,STR012,16,6403.11,20.0,13,3,0
2025-10-26,STR009,11,5427.69,15.82,8,3,2
2026-04-19,STR027,15,6089.63,17.0,10,4,1
2026-02-20,STR026,16,9626.53,14.69,9,2,1
2026-03-17,STR023,13,5389.94,14.15,8,5,3
2026-02-03,STR004,16,6613.17,14.06,8,2,1
2025-10-16,STR008,6,2256.73,16.67,4,1,0
2025-11-25,STR022,14,9244.85,18.14,9,0,1
2026-03-23,STR018,11,8192.19,22.45,8,1,1
2025-09-18,STR014,15,7441.1,18.6,11,4,1
2026-03-03,STR017,8,6119.51,17.13,5,2,1
2026-04-14,STR021,12,4283.01,20.25,10,2,2
2025-06-06,STR027,15,4971.47,16.27,10,4,1
2026-04-28,STR023,7,4103.61,14.71,2,2,2
2025-08-19,STR002,11,5500.59,19.18,8,2,0
2025-11-06,STR012,11,3886.78,16.45,8,1,2
2025-08-05,STR013,10,3747.44,18.8,4,1,1
2026-04-06,STR013,10,5518.22,18.4,7,2,1
2026-05-07,STR012,9,4885.01,16.67,5,0,0
2026-05-07,STR007,10,3656.51,13.3,6,1,4
2025-08-03,STR030,7,2098.71,27.14,5,1,0
2025-09-02,STR010,16,5505.78,20.06,13,3,0
2025-09-23,STR015,12,4490.76,15.17,7,2,2
2025-09-27,STR015,8,1766.35,17.25,6,0,2
2025-09-03,STR019,7,4648.59,14.57,3,3,0
2025-09-26,STR027,14,7568.63,14.29,7,3,2
2025-12-04,STR009,9,5728.21,10.44,2,1,2
2025-10-30,STR021,16,11518.8,18.31,11,2,1
2026-02-09,STR012,12,4990.79,16.17,10,4,1
2025-06-26,STR018,8,3401.59,15.88,6,0,2
2026-03-03,STR020,12,8252.58,18.17,9,4,1
2025-10-29,STR015,12,8285.31,15.08,7,3,3
2025-06-22,STR004,12,5219.31,19.67,9,3,0
2025-08-07,STR022,12,5129.49,14.42,5,2,0
2026-05-20,STR026,11,5389.85,13.55,5,3,1
2026-04-19,STR008,14,8662.26,18.79,9,5,1
2025-06-17,STR018,12,10578.77,13.08,5,1,1
2026-04-23,STR002,12,4298.93,11.33,5,4,3
2025-08-14,STR024,10,5115.2,15.6,6,1,1
2025-11-23,STR023,7,4125.34,13.0,4,3,2
2025-11-23,STR013,14,7226.8,20.57,10,4,1
2025-09-07,STR023,17,9132.55,21.06,11,7,2
2025-12-04,STR008,9,5263.97,17.78,6,2,2
2026-01-14,STR017,17,13880.8,16.53,11,2,0
2025-06-12,STR004,9,3983.01,20.78,6,0,1
2026-04-17,STR012,10,3869.7,18.5,5,0,1
2026-03-26,STR005,6,4155.23,14.33,3,1,0
2025-09-08,STR020,19,14880.93,15.32,14,2,2
2025-09-28,STR003,15,7126.15,14.6,9,1,4
2025-06-11,STR016,15,7831.02,13.4,9,1,1
2025-07-03,STR007,3,1012.0,9.67,0,1,0
2025-11-21,STR007,14,8849.35,13.21,7,7,2
2026-02-28,STR015,8,2394.42,15.25,5,1,0
2025-12-20,STR003,12,5272.05,18.17,8,4,0
2026-01-13,STR006,13,5946.35,19.62,8,2,2
2025-06-09,STR019,14,6287.13,15.07,9,3,1
2025-11-30,STR016,9,5953.28,14.67,4,1,0
2025-12-04,STR018,11,4573.64,17.91,7,4,0
2025-10-14,STR005,10,2832.08,17.4,8,3,0
2026-02-28,STR021,13,9682.33,19.0,8,2,5
2026-04-26,STR008,10,5550.78,17.3,8,3,1
2025-08-02,STR014,12,4128.65,14.58,6,2,1
2025-08-21,STR009,14,14415.79,17.07,8,2,4
2026-02-23,STR011,12,6055.15,14.75,7,2,1
2026-02-17,STR001,15,8780.45,16.0,9,2,1
2025-09-12,STR001,9,4747.2,22.11,8,1,1
2026-01-28,STR022,11,5893.19,25.82,10,0,1
2025-07-19,STR012,15,9546.08,17.53,8,1,1
2026-01-11,STR021,9,3272.81,14.89,4,2,1
2025-11-17,STR019,8,3348.89,15.88,4,0,1
2025-12-09,STR027,11,4398.89,18.45,6,2,0
2026-02-01,STR027,14,3484.04,14.43,9,2,1
2025-08-17,STR001,13,8245.22,15.31,8,1,0
2025-08-03,STR019,14,5927.48,15.07,11,2,2
2026-01-15,STR002,9,4285.44,15.56,4,0,1
2026-05-23,STR023,12,8268.13,11.42,6,3,1
2025-06-23,STR012,9,5635.17,15.56,5,2,0
2026-02-27,STR008,12,9219.66,14.0,8,6,2
2025-07-08,STR001,10,7364.18,18.3,7,3,1
2026-04-08,STR008,15,5925.88,12.8,7,2,1
2025-08-11,STR003,12,4131.52,12.5,5,1,3
2025-12-01,STR010,6,1595.94,18.17,3,0,0
2026-02-05,STR019,12,6835.13,16.33,7,3,1
2026-01-04,STR021,13,4226.53,17.62,10,5,1
2026-01-01,STR025,15,6121.04,17.53,12,3,1
2025-12-01,STR021,15,5525.15,13.6,7,5,2
2025-09-17,STR025,16,6461.64,19.56,12,3,0
2026-05-19,STR008,8,2750.17,14.75,6,2,1
2026-01-22,STR015,11,8487.75,12.82,8,1,4
2025-08-08,STR007,12,5762.39,17.92,8,1,2
2025-12-06,STR013,11,4712.13,16.09,7,3,2
2025-06-25,STR005,7,5271.95,11.86,2,2,0
2025-08-03,STR014,9,7206.59,12.44,4,0,1
2025-08-17,STR022,6,1808.46,18.5,3,2,0
2026-03-20,STR026,14,10565.65,15.21,11,4,0
2025-06-10,STR018,11,7171.14,14.73,7,4,2
2025-12-03,STR009,12,5625.69,14.08,7,1,1
2025-12-31,STR018,8,3633.11,21.25,6,1,0
2026-01-10,STR016,14,7029.5,16.14,6,3,1
2026-04-23,STR008,9,4377.63,13.33,5,2,2
2025-10-02,STR007,13,4496.63,14.38,7,5,2
2026-03-30,STR019,11,9361.6,15.45,6,1,0
2025-09-27,STR011,12,6248.45,14.58,7,2,2
2025-08-14,STR003,8,5121.22,17.13,3,0,2
2026-05-18,STR018,12,4552.03,22.08,10,5,0
2025-06-15,STR001,10,3102.88,18.7,7,1,1
2026-01-08,STR011,10,2534.84,15.2,7,2,1
2025-08-15,STR011,10,7155.9,17.4,6,3,1
2025-10-03,STR016,10,4095.56,12.0,5,2,1
2025-06-18,STR027,17,9609.47,18.59,11,2,1
2025-11-04,STR006,10,4715.28,15.7,5,2,1
2026-04-20,STR014,16,4454.18,15.94,12,1,1
2025-10-06,STR001,9,3634.19,16.56,4,0,1
2025-11-24,STR003,8,2540.36,22.13,5,4,3
2026-04-22,STR005,10,8589.53,11.1,3,1,0
2026-04-06,STR030,12,4779.14,13.58,6,7,3
2025-08-21,STR001,10,3926.21,20.1,6,1,1
2025-08-27,STR012,8,3570.51,11.5,3,3,0
2025-09-21,STR016,17,10037.75,20.24,13,4,0
2026-03-29,STR025,8,3896.59,17.88,8,2,0
2026-02-26,STR018,5,616.73,15.4,3,2,0
2026-05-16,STR016,18,11115.35,19.22,12,7,4
2025-11-22,STR001,11,5411.38,14.36,5,3,0
2025-07-12,STR029,14,7800.21,14.21,8,0,1
2025-09-27,STR005,12,5293.42,17.92,10,2,2
2025-06-09,STR010,7,7542.24,12.86,2,2,0
2026-03-22,STR024,16,8780.99,13.38,10,4,3
2026-03-03,STR027,11,8519.96,14.36,8,2,0
2025-06-06,STR006,11,6300.02,14.0,7,4,0
2026-05-31,STR018,9,2824.79,19.67,6,1,3
2026-02-15,STR021,14,7736.86,16.21,8,7,1
2026-02-02,STR021,8,3262.7,18.75,6,0,2
2025-08-19,STR023,6,2839.03,18.0,4,2,0
2025-06-09,STR005,9,3768.75,15.67,5,1,1
2026-04-08,STR010,6,2877.07,15.0,6,1,0
2025-09-30,STR013,10,4009.35,14.8,5,2,0
2025-07-14,STR009,9,4071.01,12.11,5,1,0
2026-01-01,STR026,18,9510.86,14.72,8,5,2
2025-10-12,STR021,17,10190.63,14.82,11,4,2
2025-06-26,STR005,7,2840.15,19.71,4,1,0
2025-07-28,STR028,6,4796.91,20.5,4,2,1
2026-03-06,STR014,6,4034.41,15.33,3,3,0
2026-02-11,STR010,5,1454.27,11.6,3,0,0
2025-08-09,STR006,11,6800.81,16.64,5,2,1
2026-04-16,STR003,12,5781.84,19.17,10,1,4
2026-05-18,STR027,8,3574.2,19.0,4,0,0
2025-09-08,STR003,10,8720.74,13.9,7,3,2
2025-12-23,STR012,13,7486.39,17.69,8,3,0
2026-04-22,STR027,12,7616.97,17.08,9,2,0
2026-06-03,STR017,10,5123.73,14.7,8,1,1
2025-12-14,STR004,17,9404.65,16.76,11,3,5
2026-02-06,STR024,16,5312.48,14.75,8,2,2
2025-09-07,STR024,18,10349.45,17.94,13,5,3
2026-04-01,STR010,10,6849.23,12.0,3,1,0
2025-09-09,STR001,13,7842.46,17.08,9,3,1
2026-03-12,STR019,15,5978.23,13.8,8,6,2
2026-05-30,STR016,19,8461.18,14.37,11,7,2
2026-05-11,STR004,10,3446.0,16.0,5,1,3
2025-08-15,STR022,17,8427.25,19.0,13,2,3
2026-01-18,STR024,14,8619.28,12.64,7,5,3
2026-02-26,STR008,13,6336.4,14.38,8,0,0
2025-10-05,STR005,13,4555.72,14.69,5,3,1
2025-10-30,STR019,11,8869.04,17.55,7,3,3
2025-12-18,STR024,19,10059.18,13.95,13,2,2
2025-12-23,STR024,14,5324.64,20.0,9,5,1
2025-09-09,STR002,14,7317.03,16.57,8,1,1
2025-06-18,STR013,12,5260.11,18.83,10,3,1
2026-02-27,STR004,11,5580.01,15.82,7,2,1
2025-08-09,STR014,10,4442.36,13.9,6,2,1
2025-09-24,STR023,18,11183.75,20.61,14,3,1
2025-09-01,STR022,12,5133.72,14.75,10,2,3
2025-07-01,STR007,24,16292.56,15.21,17,5,3
2025-12-03,STR024,14,8791.2,15.79,9,2,3
2026-03-21,STR009,14,7582.88,16.43,9,3,2
2025-11-27,STR012,9,5232.51,14.89,4,4,1
2025-07-19,STR015,12,10060.7,21.42,10,5,0
2026-03-30,STR009,17,11244.26,11.82,8,3,1
2025-08-25,STR026,15,6978.79,13.93,10,3,1
2025-12-02,STR005,15,5125.87,18.87,8,4,2
2025-06-08,STR030,19,14032.32,12.95,9,3,1
2026-04-14,STR008,12,5985.35,15.5,5,2,0
2026-06-01,STR009,9,4347.93,18.0,5,2,1
2025-10-19,STR008,15,9697.13,16.13,7,2,1
2025-12-18,STR012,10,3359.08,13.4,5,4,2
2026-01-18,STR022,17,9284.39,12.47,6,4,2
2025-08-29,STR020,12,7826.8,11.83,5,4,0
2025-09-30,STR022,14,6650.19,18.07,10,2,0
2026-04-21,STR004,19,12043.63,19.32,12,4,2
2026-05-02,STR013,19,10299.98,17.95,13,3,0
2026-04-06,STR028,10,3328.69,12.3,6,2,2
2025-09-15,STR013,12,5962.94,14.75,5,2,1
2025-10-26,STR025,11,5821.81,17.18,8,3,1
2025-06-30,STR004,20,10040.12,14.5,11,3,0
2026-04-07,STR028,17,8582.42,17.18,10,6,2
2026-03-04,STR003,16,10034.65,16.19,10,6,4
2025-11-04,STR011,13,5046.13,15.23,7,2,1
2025-12-27,STR021,12,4080.46,19.17,10,3,2
2025-09-06,STR010,12,3266.67,15.33,6,2,1
2026-03-19,STR001,6,2306.28,17.33,3,2,2
2025-10-07,STR019,17,10491.82,12.24,8,2,2
2026-04-22,STR002,17,5701.96,13.35,10,4,1
2026-01-06,STR021,14,12402.5,18.0,11,3,0
2026-04-02,STR024,14,5985.33,18.93,10,3,2
2026-03-21,STR026,15,5319.5,17.67,6,4,3
2025-07-27,STR009,10,3870.99,19.0,6,2,0
2026-06-03,STR023,20,5775.36,16.55,13,3,3
2025-12-21,STR030,21,8196.14,18.48,16,5,2
2026-04-13,STR003,13,8545.03,11.69,6,4,1
2025-12-23,STR023,11,7596.34,12.73,6,2,1
2025-10-30,STR027,17,11764.32,15.76,10,7,2
2026-02-04,STR010,6,2120.48,17.0,5,0,0
2026-03-24,STR013,11,3272.06,19.73,7,3,2
2025-11-26,STR017,13,8887.1,14.62,5,0,1
2025-12-08,STR008,12,10101.03,15.0,6,2,0
2026-05-01,STR027,15,8617.67,12.2,7,3,1
2025-12-15,STR014,8,5840.41,18.0,5,3,1
2025-06-25,STR004,17,6577.79,17.06,12,5,0
2026-06-01,STR017,16,6310.35,19.75,14,2,1
2025-09-09,STR024,11,4727.93,15.64,8,2,2
2026-03-03,STR003,18,9508.97,15.83,11,3,2
2026-01-22,STR010,20,6717.5,16.35,12,3,2
2026-05-12,STR027,12,9210.78,15.0,6,3,2
2026-05-16,STR002,17,7714.3,17.94,13,0,4
2026-05-23,STR024,12,7307.52,18.17,10,5,1
2026-04-03,STR018,11,7914.55,16.55,6,3,3
2025-07-31,STR022,11,3758.53,22.73,9,5,1
2025-09-11,STR002,18,10619.83,17.83,13,3,1
2025-10-03,STR023,11,7153.17,13.09,8,3,1
2025-09-03,STR004,19,10276.17,13.74,10,4,3
2025-09-23,STR021,10,6121.86,13.3,7,1,2
2026-04-12,STR024,10,4616.81,18.5,7,4,0
2025-07-14,STR022,12,5849.59,20.5,9,2,1
2026-04-10,STR004,9,3482.4,15.22,3,4,0
2025-12-10,STR005,13,3767.27,15.85,10,1,3
2026-03-15,STR026,12,7526.85,19.33,7,5,1
2025-11-21,STR027,16,6799.84,21.69,13,3,4
2026-04-18,STR012,14,9449.03,10.57,5,2,2
2025-10-03,STR024,20,8471.83,14.6,9,2,0
2026-02-14,STR027,9,3504.53,19.22,5,0,2
2025-11-20,STR028,11,4751.76,13.0,6,1,2
2025-12-30,STR022,17,9457.54,16.71,10,1,1
2025-07-17,STR029,16,7961.98,15.75,10,2,0
2025-08-23,STR027,16,6583.17,18.38,9,1,1
2026-04-11,STR012,10,5299.42,18.3,8,2,1
2025-07-24,STR025,10,5181.98,13.2,5,2,0
2025-11-17,STR007,14,7958.76,17.5,8,5,1
2026-02-22,STR025,15,8600.8,14.6,11,4,1
2025-09-01,STR015,8,7163.88,22.25,6,2,0
2025-10-04,STR011,12,5076.41,17.42,6,4,3
2026-04-20,STR007,22,7425.1,14.23,14,5,4
2025-10-23,STR026,13,7004.63,19.62,8,4,0
2025-09-27,STR012,10,4678.76,20.8,7,0,0
2026-02-25,STR027,21,12685.59,15.19,11,2,4
2025-10-08,STR030,12,8398.54,13.92,7,3,3
2025-06-30,STR008,17,10120.54,16.65,11,4,1
2025-06-19,STR013,18,10158.98,19.28,16,1,1
2026-03-16,STR015,15,4459.02,19.2,10,4,1
2026-01-22,STR013,11,5790.11,13.55,5,1,3
2025-11-19,STR016,16,11048.39,17.38,12,6,1
2025-06-07,STR012,13,8390.89,16.62,6,1,2
2026-02-19,STR003,6,2646.6,18.5,3,1,0
2025-07-21,STR004,11,4576.11,15.0,4,5,1
2025-10-08,STR024,14,7044.6,15.14,6,3,1
2026-04-05,STR004,20,14784.85,19.2,14,6,1
2025-06-23,STR010,10,4911.62,19.3,5,2,2
2025-11-23,STR029,11,5627.26,16.09,9,6,2
2026-05-28,STR017,14,7424.02,17.21,9,3,1
2025-08-19,STR024,16,6496.04,13.0,7,3,2
2025-10-20,STR005,12,8077.34,17.17,8,1,3
2026-03-21,STR006,8,6874.42,22.63,8,2,0
2026-01-12,STR015,17,7591.47,14.12,12,4,2
2025-11-13,STR029,11,4991.46,13.64,6,3,1
2026-05-08,STR016,11,4851.85,16.27,6,2,3
2026-03-04,STR015,12,4862.93,14.58,6,4,3
2026-03-17,STR004,13,6060.64,15.62,10,2,2
2026-02-12,STR005,9,5189.79,13.22,5,0,2
2026-05-15,STR011,11,7468.5,17.36,6,0,2
2025-09-17,STR020,10,5547.58,17.5,8,3,0
2025-09-12,STR028,16,8886.56,13.5,10,4,0
2026-04-18,STR018,13,8099.55,15.46,7,1,1
2026-04-25,STR004,16,8075.97,13.69,7,2,4
2025-06-24,STR023,16,6617.34,14.94,8,2,2
2026-02-12,STR002,13,5712.1,12.31,6,3,2
2026-05-28,STR016,12,5595.33,13.5,6,0,2
